R,G,B,H,S,L,Brightness,Target
207.0,86.0,64.0,9.23,0.6,0.53,119.67,Bad
56.0,3.0,233.0,253.83,0.97,0.46,45.07,Good
181.0,69.0,238.0,279.76,0.83,0.6,121.75,Good
20.0,244.0,182.0,163.39,0.91,0.52,169.96,Medium
72.0,172.0,187.0,187.83,0.46,0.51,143.81,Good
125.0,58.0,69.0,350.15,0.37,0.36,79.29,Bad
,172.0,64.0,,,,,
236.0,160.0,55.0,34.81,0.83,0.57,170.75,Medium
,106.0,234.0,,,,,
51.0,140.0,133.0,175.28,0.47,0.37,112.59,Medium
,143.0,1.0,,,,,
31.0,152.0,75.0,141.82,0.66,0.36,107.04,Medium
179.0,135.0,125.0,11.11,0.26,0.6,147.02,Bad
50.0,250.0,239.0,176.7,0.95,0.59,188.95,Medium
110.0,80.0,147.0,266.87,0.3,0.45,96.61,Good
51.0,230.0,187.0,165.59,0.78,0.55,171.58,Medium
127.0,122.0,238.0,242.59,0.77,0.71,136.72,Good
158.0,,119.0,,,,,
209.0,166.0,152.0,14.74,0.38,0.71,177.26,Bad
27.0,66.0,85.0,199.66,0.52,0.22,56.5,Medium
9.0,172.0,94.0,151.29,0.9,0.35,114.37,Medium
12.0,165.0,15.0,121.18,0.86,0.35,102.15,Medium
116.0,252.0,22.0,95.48,0.97,0.54,185.12,Medium
24.0,30.0,23.0,111.43,0.13,0.1,27.41,Bad
177.0,117.0,247.0,267.69,0.89,0.71,149.76,Good
219.0,121.0,8.0,32.13,0.93,0.45,137.42,Medium
147.0,46.0,137.0,305.94,0.52,0.38,86.57,Medium
140.0,94.0,,,,,,
133.0,205.0,53.0,88.42,0.6,0.51,166.14,Medium
116.0,107.0,185.0,246.92,0.36,0.57,118.58,Good
168.0,88.0,95.0,354.75,0.31,0.5,112.72,Bad
253.0,62.0,8.0,13.22,0.98,0.51,112.95,Bad
125.0,46.0,192.0,272.47,0.61,0.47,86.27,Good
52.0,14.0,212.0,251.52,0.88,0.44,47.93,Good
240.0,126.0,26.0,28.04,0.88,0.52,148.69,Bad
220.0,,,,,,,
247.0,73.0,193.0,318.62,0.92,0.63,138.71,Medium
68.0,158.0,122.0,156.0,0.4,0.44,126.99,Medium
85.0,190.0,91.0,123.43,0.45,0.54,147.32,Medium
,91.0,232.0,,,,,
20.0,239.0,157.0,157.53,0.87,0.51,164.17,Medium
123.0,232.0,60.0,98.02,0.79,0.57,179.8,Medium
88.0,3.0,250.0,260.65,0.98,0.5,56.57,Good
135.0,181.0,22.0,77.36,0.78,0.4,149.12,Medium
13.0,117.0,46.0,139.04,0.8,0.25,77.81,Medium
93.0,48.0,65.0,337.33,0.32,0.28,63.39,Bad
175.0,244.0,55.0,81.9,0.9,0.59,201.82,Medium
193.0,127.0,127.0,0.0,0.35,0.63,146.73,Bad
46.0,,253.0,,,,,
240.0,94.0,59.0,11.6,0.86,0.59,133.66,Bad
19.0,24.0,23.0,168.0,0.12,0.08,22.39,Bad
101.0,245.0,200.0,161.25,0.88,0.68,196.81,Medium
22.0,46.0,26.0,130.0,0.35,0.13,36.54,Bad
78.0,60.0,107.0,262.98,0.28,0.33,70.74,Medium
157.0,241.0,200.0,150.71,0.75,0.78,211.21,Good
195.0,35.0,220.0,291.89,0.73,0.5,103.93,Good
153.0,171.0,151.0,114.0,0.11,0.63,163.34,Medium
215.0,45.0,158.0,320.12,0.68,0.51,108.71,Medium
228.0,5.0,44.0,349.51,0.96,0.46,76.12,Bad
233.0,85.0,129.0,342.16,0.77,0.62,134.27,Bad
147.0,23.0,112.0,316.94,0.73,0.33,70.22,Medium
103.0,138.0,213.0,220.91,0.57,0.62,136.09,Good
70.0,12.0,,,,,,
208.0,180.0,240.0,268.0,0.67,0.82,195.21,Good
166.0,76.0,80.0,357.33,0.37,0.47,103.37,Bad
2.0,32.0,0.0,116.25,1.0,0.06,19.38,Bad
241.0,143.0,236.0,303.06,0.78,0.75,182.9,Medium
155.0,69.0,137.0,312.56,0.38,0.44,102.47,Medium
240.0,61.0,193.0,315.75,0.86,0.59,129.57,Medium
238.0,71.0,223.0,305.39,0.83,0.61,138.26,Medium
48.0,168.0,96.0,144.0,0.56,0.42,123.91,Medium
160.0,219.0,47.0,80.58,0.7,0.52,181.75,Medium
199.0,137.0,135.0,1.87,0.36,0.65,155.31,Bad
224.0,218.0,243.0,254.4,0.51,0.9,222.64,Good
252.0,124.0,87.0,13.45,0.96,0.66,158.05,Bad
183.0,132.0,152.0,336.47,0.26,0.62,149.53,Bad
46.0,173.0,139.0,163.94,0.58,0.43,131.15,Medium
241.0,144.0,235.0,303.71,0.78,0.75,183.38,Medium
2.0,80.0,220.0,218.53,0.98,0.44,72.64,Good
107.0,22.0,185.0,271.29,0.79,0.41,66.0,Good
213.0,38.0,179.0,311.66,0.7,0.49,106.4,Medium
116.0,179.0,34.0,86.07,0.68,0.42,143.63,Medium
32.0,155.0,217.0,200.11,0.74,0.49,125.29,Good
88.0,238.0,239.0,180.4,0.83,0.64,193.26,Good
175.0,79.0,192.0,290.97,0.47,0.53,120.59,Good
244.0,193.0,3.0,47.3,0.98,0.48,186.59,Medium
201.0,176.0,195.0,314.4,0.19,0.74,185.64,Medium
108.0,148.0,253.0,223.45,0.97,0.71,148.01,Good
222.0,17.0,107.0,333.66,0.86,0.47,88.56,Bad
124.0,210.0,117.0,115.48,0.51,0.64,173.68,Medium
218.0,39.0,206.0,304.02,0.71,0.5,111.56,Medium
201.0,21.0,20.0,0.33,0.82,0.43,74.71,Bad
121.0,18.0,151.0,286.47,0.79,0.33,63.96,Medium
,48.0,177.0,,,,,
126.0,245.0,30.0,93.21,0.91,0.54,184.91,Medium
31.0,200.0,216.0,185.19,0.75,0.48,151.29,Good
73.0,130.0,93.0,141.05,0.28,0.4,108.74,Medium
185.0,157.0,191.0,289.41,0.21,0.68,169.25,Good
35.0,,192.0,,,,,
68.0,84.0,,,,,,
168.0,176.0,218.0,230.4,0.4,0.76,178.4,Good
103.0,135.0,95.0,108.0,0.17,0.45,120.87,Medium
14.0,246.0,40.0,126.72,0.93,0.51,153.15,Medium
221.0,247.0,3.0,66.39,0.98,0.49,211.41,Medium
131.0,10.0,91.0,319.83,0.86,0.28,55.41,Medium
87.0,109.0,15.0,74.04,0.76,0.24,91.71,Medium
113.0,61.0,242.0,257.24,0.87,0.59,97.18,Good
141.0,,148.0,,,,,
33.0,,97.0,,,,,
236.0,1.0,89.0,337.53,0.99,0.46,81.3,Bad
63.0,145.0,189.0,200.95,0.5,0.49,125.5,Good
45.0,143.0,7.0,103.24,0.91,0.29,98.19,Medium
249.0,77.0,164.0,329.65,0.93,0.64,138.35,Medium
47.0,44.0,130.0,242.09,0.49,0.34,54.7,Medium
41.0,84.0,247.0,227.48,0.93,0.56,89.72,Good
,200.0,43.0,,,,,
243.0,7.0,144.0,325.17,0.94,0.49,93.18,Medium
108.0,166.0,44.0,88.52,0.58,0.41,134.75,Medium
54.0,191.0,74.0,128.76,0.56,0.48,136.7,Medium
147.0,118.0,99.0,23.75,0.2,0.48,124.5,Bad
236.0,,51.0,,,,,
81.0,218.0,,,,,,
63.0,250.0,95.0,130.27,0.95,0.61,176.42,Medium
49.0,5.0,131.0,260.95,0.93,0.27,32.52,Medium
152.0,217.0,135.0,107.56,0.52,0.69,188.22,Medium
245.0,172.0,203.0,334.52,0.78,0.82,197.36,Good
10.0,33.0,82.0,220.83,0.78,0.18,31.71,Medium
14.0,177.0,139.0,166.01,0.85,0.37,123.93,Medium
,92.0,15.0,,,,,
230.0,57.0,57.0,0.0,0.78,0.56,108.73,Bad
182.0,179.0,48.0,58.66,0.58,0.45,164.96,Medium
213.0,,130.0,,,,,
253.0,,58.0,,,,,
198.0,238.0,51.0,72.83,0.85,0.57,204.72,Medium
36.0,228.0,24.0,116.47,0.81,0.49,147.34,Medium
251.0,190.0,194.0,356.07,0.88,0.86,208.69,Good
2.0,133.0,131.0,179.08,0.97,0.26,93.6,Medium
221.0,33.0,121.0,331.91,0.74,0.5,99.24,Bad
122.0,92.0,169.0,263.38,0.31,0.51,109.75,Good
144.0,39.0,168.0,288.84,0.62,0.41,85.1,Good
134.0,9.0,178.0,284.38,0.9,0.37,65.64,Medium
147.0,40.0,74.0,340.93,0.57,0.37,75.87,Bad
246.0,45.0,90.0,346.57,0.92,0.57,110.23,Bad
122.0,,110.0,,,,,
37.0,16.0,106.0,254.0,0.74,0.24,32.54,Medium
112.0,36.0,,,,,,
52.0,121.0,68.0,133.91,0.4,0.34,94.33,Medium
193.0,210.0,251.0,222.41,0.88,0.87,209.59,Good
142.0,115.0,82.0,33.0,0.27,0.44,119.31,Medium
105.0,120.0,242.0,233.43,0.84,0.68,129.42,Good
4.0,,,,,,,
30.0,50.0,8.0,88.57,0.72,0.11,39.23,Bad
96.0,199.0,254.0,200.89,0.99,0.69,174.47,Good
99.0,114.0,4.0,68.18,0.93,0.23,96.97,Medium
122.0,140.0,98.0,85.71,0.18,0.47,129.83,Medium
57.0,109.0,193.0,217.06,0.54,0.49,103.03,Good
19.0,220.0,123.0,151.04,0.84,0.47,148.84,Medium
60.0,198.0,121.0,146.52,0.55,0.51,147.96,Medium
121.0,129.0,27.0,64.71,0.65,0.31,114.98,Medium
62.0,42.0,166.0,249.68,0.6,0.41,62.12,Good
235.0,110.0,125.0,352.8,0.76,0.68,149.08,Bad
56.0,249.0,145.0,147.67,0.94,0.6,179.44,Medium
173.0,14.0,43.0,349.06,0.85,0.37,64.85,Bad
144.0,64.0,102.0,331.5,0.38,0.41,92.25,Bad
96.0,159.0,83.0,109.74,0.31,0.47,131.5,Medium
244.0,59.0,17.0,11.1,0.91,0.51,109.53,Bad
216.0,193.0,144.0,40.83,0.48,0.71,194.29,Medium
251.0,50.0,176.0,322.39,0.96,0.59,124.46,Medium
31.0,124.0,17.0,112.15,0.76,0.28,84.0,Medium
246.0,120.0,160.0,340.95,0.88,0.72,162.23,Bad
99.0,56.0,159.0,265.05,0.48,0.42,80.6,Good
73.0,255.0,73.0,120.0,1.0,0.64,179.83,Medium
87.0,85.0,46.0,57.07,0.31,0.26,81.15,Medium
,,10.0,,,,,
141.0,129.0,230.0,247.13,0.67,0.7,144.1,Good
37.0,36.0,160.0,240.48,0.63,0.38,50.43,Medium
246.0,0.0,64.0,344.39,1.0,0.48,80.85,Bad
11.0,36.0,159.0,229.86,0.87,0.33,42.55,Medium
240.0,237.0,28.0,59.15,0.88,0.53,214.07,Medium
193.0,161.0,51.0,46.48,0.58,0.48,158.03,Medium
194.0,173.0,152.0,30.0,0.26,0.68,176.88,Medium
228.0,119.0,232.0,297.88,0.71,0.69,164.47,Good
135.0,80.0,,,,,,
154.0,14.0,53.0,343.29,0.83,0.33,60.31,Bad
43.0,,146.0,,,,,
220.0,119.0,,,,,,
9.0,170.0,,,,,,
75.0,144.0,245.0,215.65,0.89,0.63,134.88,Good
122.0,148.0,171.0,208.16,0.23,0.57,142.85,Good
206.0,172.0,213.0,289.76,0.33,0.75,186.84,Good
154.0,29.0,255.0,273.19,1.0,0.56,92.14,Good
76.0,14.0,15.0,359.03,0.69,0.18,32.65,Medium
124.0,250.0,204.0,158.1,0.93,0.73,207.08,Medium
40.0,255.0,28.0,116.83,1.0,0.55,164.84,Medium
,124.0,123.0,,,,,
111.0,145.0,167.0,203.57,0.24,0.55,137.34,Good
239.0,204.0,44.0,49.23,0.86,0.55,196.22,Medium
211.0,85.0,225.0,294.0,0.7,0.61,138.63,Good
70.0,67.0,132.0,242.77,0.33,0.39,75.31,Medium
84.0,166.0,123.0,148.54,0.33,0.49,136.58,Medium
25.0,13.0,55.0,257.14,0.62,0.13,21.38,Bad
44.0,80.0,105.0,204.59,0.41,0.29,72.09,Medium
121.0,,225.0,,,,,
195.0,,110.0,,,,,
140.0,8.0,141.0,299.55,0.89,0.29,62.63,Medium
16.0,88.0,223.0,219.13,0.87,0.47,81.86,Good
201.0,207.0,110.0,63.71,0.5,0.62,194.15,Medium
2.0,105.0,124.0,189.34,0.97,0.25,76.37,Medium
151.0,219.0,194.0,157.94,0.49,0.73,195.82,Medium
,18.0,60.0,,,,,
54.0,142.0,136.0,175.91,0.45,0.38,115.0,Medium
172.0,50.0,218.0,283.57,0.69,0.53,105.63,Good
55.0,228.0,100.0,135.61,0.76,0.55,161.68,Medium
176.0,215.0,83.0,77.73,0.62,0.58,188.29,Medium
104.0,163.0,41.0,89.02,0.6,0.4,131.45,Medium
54.0,136.0,161.0,194.02,0.5,0.42,114.33,Good
181.0,15.0,76.0,337.95,0.85,0.38,71.59,Bad
153.0,206.0,28.0,77.87,0.76,0.46,169.86,Medium
93.0,106.0,27.0,69.87,0.59,0.26,93.11,Medium
199.0,218.0,146.0,75.83,0.49,0.71,204.11,Medium
62.0,45.0,252.0,244.93,0.97,0.58,73.68,Good
61.0,76.0,231.0,234.71,0.78,0.57,89.19,Good
9.0,251.0,78.0,137.11,0.97,0.51,158.92,Medium
217.0,225.0,73.0,63.16,0.72,0.58,205.28,Medium
99.0,241.0,192.0,159.3,0.84,0.67,192.96,Medium
45.0,129.0,221.0,211.36,0.72,0.52,114.37,Good
112.0,200.0,30.0,91.06,0.74,0.45,154.31,Medium
250.0,76.0,131.0,341.03,0.95,0.64,134.3,Bad
87.0,1.0,139.0,277.39,0.99,0.27,42.45,Medium
,104.0,213.0,,,,,
244.0,140.0,16.0,32.63,0.91,0.51,156.96,Medium
245.0,224.0,213.0,20.62,0.62,0.9,229.03,Good
231.0,34.0,173.0,317.66,0.8,0.52,108.75,Medium
64.0,249.0,147.0,146.92,0.94,0.61,182.06,Medium
50.0,22.0,,,,,,
199.0,18.0,39.0,353.04,0.83,0.43,74.51,Bad
121.0,236.0,,,,,,
193.0,66.0,215.0,291.14,0.65,0.55,120.96,Good
36.0,23.0,145.0,246.39,0.73,0.33,40.8,Medium
53.0,238.0,25.0,112.11,0.86,0.52,158.4,Medium
105.0,70.0,49.0,22.5,0.36,0.3,78.07,Bad
53.0,34.0,200.0,246.87,0.71,0.46,58.61,Good
110.0,219.0,16.0,92.22,0.86,0.46,163.27,Medium
42.0,1.0,142.0,257.45,0.99,0.28,29.33,Medium
190.0,167.0,206.0,275.38,0.28,0.73,178.32,Good
141.0,204.0,243.0,202.94,0.81,0.75,189.61,Good
202.0,,58.0,,,,,
80.0,125.0,166.0,208.6,0.35,0.48,116.22,Good
164.0,79.0,123.0,328.94,0.35,0.48,109.43,Medium
190.0,74.0,132.0,330.0,0.47,0.52,115.3,Medium
2.0,212.0,87.0,144.29,0.98,0.42,134.96,Medium
5.0,91.0,11.0,124.19,0.9,0.19,56.17,Medium
247.0,213.0,204.0,12.56,0.73,0.88,222.14,Good
75.0,244.0,133.0,140.59,0.88,0.63,180.81,Medium
216.0,170.0,93.0,37.56,0.61,0.61,174.98,Medium
193.0,30.0,183.0,303.68,0.73,0.44,96.18,Medium
12.0,242.0,153.0,156.78,0.91,0.5,163.08,Medium
237.0,66.0,62.0,1.37,0.83,0.59,116.67,Bad
65.0,111.0,200.0,219.56,0.55,0.52,107.39,Good
43.0,169.0,35.0,116.42,0.66,0.4,116.05,Medium
98.0,183.0,,,,,,
47.0,61.0,228.0,235.36,0.77,0.54,75.85,Good
171.0,245.0,203.0,145.95,0.79,0.82,218.09,Good
178.0,,13.0,,,,,
76.0,132.0,182.0,208.3,0.42,0.51,120.96,Good
144.0,250.0,85.0,98.55,0.94,0.66,199.5,Medium
12.0,190.0,133.0,160.79,0.88,0.4,130.28,Medium
247.0,8.0,52.0,348.95,0.94,0.5,84.48,Bad
86.0,106.0,79.0,104.44,0.15,0.36,96.94,Medium
214.0,24.0,6.0,5.19,0.95,0.43,78.76,Bad
48.0,247.0,242.0,178.49,0.93,0.58,186.93,Medium
237.0,20.0,122.0,331.8,0.86,0.5,96.51,Bad
111.0,100.0,190.0,247.33,0.41,0.57,113.55,Good
102.0,140.0,112.0,135.79,0.16,0.47,125.45,Medium
155.0,207.0,87.0,86.0,0.56,0.58,177.77,Medium
104.0,172.0,226.0,206.56,0.68,0.65,157.82,Good
252.0,132.0,50.0,24.36,0.97,0.59,158.53,Bad
19.0,255.0,195.0,164.75,1.0,0.54,177.6,Medium
165.0,194.0,77.0,74.87,0.49,0.53,171.99,Medium
159.0,135.0,218.0,257.35,0.53,0.69,151.64,Good
,238.0,95.0,,,,,
76.0,206.0,128.0,144.0,0.57,0.55,158.24,Medium
90.0,27.0,27.0,0.0,0.54,0.23,45.84,Bad
54.0,222.0,79.0,128.93,0.72,0.54,155.47,Medium
98.0,76.0,20.0,43.08,0.66,0.23,76.19,Medium
108.0,32.0,114.0,295.61,0.56,0.29,64.07,Medium
182.0,,77.0,,,,,
95.0,,242.0,,,,,
,84.0,215.0,,,,,
41.0,85.0,180.0,221.01,0.63,0.43,82.67,Good
45.0,211.0,140.0,154.34,0.65,0.5,153.27,Medium
1.0,15.0,174.0,235.14,0.99,0.34,28.94,Medium
199.0,204.0,179.0,72.0,0.2,0.75,199.66,Medium
246.0,181.0,77.0,36.92,0.9,0.63,188.58,Medium
111.0,165.0,4.0,80.12,0.95,0.33,130.5,Medium
59.0,40.0,200.0,247.13,0.67,0.47,63.92,Good
14.0,41.0,215.0,231.94,0.88,0.45,52.76,Good
177.0,253.0,116.0,93.28,0.97,0.72,214.66,Medium
244.0,204.0,20.0,49.29,0.91,0.52,194.98,Medium
,85.0,40.0,,,,,
170.0,112.0,60.0,28.36,0.48,0.45,123.41,Bad
62.0,88.0,137.0,219.2,0.38,0.39,85.81,Medium
165.0,75.0,68.0,4.33,0.42,0.46,101.11,Bad
48.0,76.0,15.0,87.54,0.67,0.18,60.67,Medium
198.0,219.0,37.0,66.92,0.72,0.5,191.97,Medium
196.0,218.0,232.0,203.33,0.44,0.84,213.02,Good
202.0,80.0,200.0,300.98,0.54,0.55,130.16,Medium
22.0,96.0,99.0,182.34,0.64,0.24,74.22,Medium
148.0,170.0,254.0,227.55,0.98,0.79,173.0,Good
196.0,199.0,113.0,62.09,0.43,0.61,188.3,Medium
118.0,77.0,8.0,37.64,0.87,0.25,81.39,Medium
40.0,197.0,62.0,128.41,0.66,0.46,134.67,Medium
,89.0,69.0,,,,,
55.0,132.0,78.0,137.92,0.41,0.37,102.82,Medium
243.0,22.0,178.0,317.65,0.9,0.52,105.86,Medium
3.0,96.0,119.0,191.9,0.95,0.24,70.81,Medium
80.0,249.0,,,,,,
196.0,238.0,152.0,89.3,0.72,0.76,215.64,Good
190.0,59.0,174.0,307.33,0.53,0.49,111.28,Medium
11.0,113.0,236.0,212.8,0.91,0.48,96.52,Good
,1.0,133.0,,,,,
53.0,142.0,231.0,210.0,0.79,0.56,125.53,Good
99.0,14.0,125.0,285.95,0.8,0.27,52.07,Medium
227.0,125.0,212.0,308.82,0.65,0.69,165.42,Medium
125.0,24.0,64.0,336.24,0.68,0.29,58.76,Bad
142.0,100.0,240.0,258.0,0.82,0.67,128.52,Good
182.0,250.0,255.0,184.11,1.0,0.86,230.24,Good
,77.0,194.0,,,,,
166.0,251.0,252.0,180.7,0.93,0.82,225.7,Good
47.0,195.0,35.0,115.5,0.7,0.45,132.51,Medium
104.0,184.0,136.0,144.0,0.36,0.56,154.61,Medium
114.0,211.0,254.0,198.43,0.99,0.72,186.9,Good
210.0,194.0,234.0,264.0,0.49,0.84,203.34,Good
200.0,11.0,,,,,,
71.0,240.0,75.0,121.42,0.85,0.61,170.66,Medium
123.0,182.0,173.0,170.85,0.29,0.6,163.33,Medium
64.0,73.0,62.0,109.09,0.08,0.26,69.05,Medium
15.0,99.0,124.0,193.76,0.78,0.27,76.73,Medium
222.0,123.0,54.0,24.64,0.72,0.54,144.74,Bad
219.0,91.0,189.0,314.06,0.64,0.61,140.44,Medium
115.0,119.0,83.0,66.67,0.18,0.4,113.7,Medium
112.0,0.0,214.0,271.4,1.0,0.42,57.88,Good
148.0,21.0,2.0,7.81,0.97,0.29,56.81,Bad
103.0,178.0,,,,,,
202.0,70.0,21.0,16.24,0.81,0.44,103.88,Bad
202.0,13.0,227.0,292.99,0.89,0.47,93.91,Good
,156.0,208.0,,,,,
241.0,146.0,87.0,22.99,0.85,0.64,167.68,Bad
122.0,183.0,132.0,129.84,0.3,0.6,158.95,Medium
176.0,,38.0,,,,,
96.0,8.0,20.0,351.82,0.85,0.2,35.68,Medium
193.0,184.0,75.0,55.42,0.49,0.53,174.27,Medium
159.0,69.0,39.0,15.0,0.61,0.39,92.49,Bad
47.0,141.0,78.0,139.79,0.5,0.37,105.71,Medium
100.0,196.0,202.0,183.53,0.49,0.59,167.98,Good
160.0,30.0,179.0,292.35,0.71,0.41,85.86,Good
85.0,107.0,12.0,73.89,0.8,0.23,89.59,Medium
89.0,123.0,35.0,83.18,0.56,0.31,102.8,Medium
224.0,66.0,84.0,353.16,0.72,0.57,115.29,Bad
103.0,175.0,27.0,89.19,0.73,0.4,136.6,Medium
168.0,,149.0,,,,,
3.0,54.0,40.0,163.53,0.89,0.11,37.16,Bad
173.0,11.0,125.0,317.78,0.88,0.36,72.43,Medium
58.0,161.0,99.0,143.88,0.47,0.43,123.13,Medium
40.0,148.0,81.0,142.78,0.57,0.37,108.07,Medium
83.0,73.0,156.0,247.23,0.36,0.45,85.45,Good
164.0,,200.0,,,,,
126.0,145.0,126.0,120.0,0.08,0.53,137.15,Medium
117.0,235.0,54.0,99.12,0.82,0.57,179.08,Medium
172.0,232.0,246.0,191.35,0.8,0.82,215.66,Good
240.0,,112.0,,,,,
182.0,36.0,242.0,282.52,0.89,0.55,103.14,Good
143.0,199.0,1.0,76.97,0.99,0.39,159.68,Medium
215.0,194.0,174.0,29.27,0.34,0.76,198.0,Good
181.0,199.0,198.0,176.67,0.14,0.75,193.5,Medium
,11.0,115.0,,,,,
242.0,97.0,169.0,330.21,0.85,0.66,148.56,Bad
211.0,27.0,70.0,345.98,0.77,0.47,86.92,Bad
21.0,94.0,33.0,129.86,0.63,0.23,65.22,Medium
172.0,43.0,253.0,276.86,0.98,0.58,105.51,Good
149.0,185.0,87.0,82.04,0.41,0.53,163.06,Medium
0.0,164.0,27.0,129.88,1.0,0.32,99.35,Medium
33.0,,167.0,,,,,
213.0,167.0,214.0,298.72,0.36,0.75,186.11,Good
133.0,172.0,36.0,77.21,0.65,0.41,144.84,Medium
229.0,231.0,232.0,200.0,0.06,0.9,230.52,Good
61.0,35.0,223.0,248.3,0.75,0.51,64.21,Good
83.0,128.0,49.0,94.18,0.45,0.35,105.54,Medium
216.0,74.0,126.0,338.03,0.65,0.57,122.39,Bad
42.0,85.0,89.0,185.11,0.36,0.26,72.6,Medium
97.0,69.0,35.0,32.9,0.47,0.26,73.5,Medium
204.0,51.0,192.0,304.71,0.6,0.5,112.82,Medium
188.0,2.0,121.0,321.61,0.98,0.37,71.18,Medium
241.0,150.0,217.0,315.82,0.76,0.77,184.85,Good
80.0,86.0,,,,,,
,74.0,196.0,,,,,
46.0,20.0,,,,,,
195.0,242.0,230.0,164.68,0.64,0.86,226.58,Good
167.0,19.0,132.0,314.19,0.8,0.36,76.13,Medium
210.0,235.0,197.0,99.47,0.49,0.85,223.19,Good
57.0,72.0,7.0,73.85,0.82,0.15,60.1,Medium
160.0,206.0,7.0,73.87,0.93,0.42,169.56,Medium
57.0,91.0,234.0,228.47,0.81,0.57,97.14,Good
91.0,79.0,124.0,256.0,0.22,0.4,87.72,Medium
79.0,69.0,114.0,253.33,0.25,0.36,77.12,Medium
27.0,150.0,115.0,162.93,0.69,0.35,109.23,Medium
,113.0,189.0,,,,,
252.0,36.0,227.0,306.94,0.97,0.56,122.36,Medium
173.0,185.0,,,,,,
43.0,173.0,215.0,194.65,0.68,0.51,138.92,Good
196.0,45.0,117.0,331.39,0.63,0.47,98.36,Bad
207.0,81.0,161.0,321.9,0.57,0.56,127.79,Medium
164.0,13.0,35.0,351.26,0.85,0.35,60.66,Bad
134.0,128.0,167.0,249.23,0.18,0.58,134.24,Good
238.0,178.0,21.0,43.41,0.86,0.51,178.04,Medium
,218.0,173.0,,,,,
16.0,178.0,49.0,132.22,0.84,0.38,114.86,Medium
251.0,39.0,167.0,323.77,0.96,0.57,116.98,Medium
177.0,10.0,244.0,282.82,0.92,0.5,86.61,Good
86.0,191.0,138.0,149.71,0.45,0.54,153.56,Medium
86.0,149.0,67.0,106.1,0.38,0.42,120.81,Medium
195.0,251.0,113.0,84.35,0.95,0.71,218.52,Medium
122.0,208.0,232.0,193.09,0.71,0.69,185.02,Good
197.0,28.0,143.0,319.17,0.75,0.44,91.64,Medium
21.0,35.0,230.0,235.98,0.83,0.49,53.04,Good
45.0,2.0,140.0,258.7,0.97,0.28,30.59,Medium
153.0,113.0,13.0,42.86,0.84,0.33,113.56,Medium
19.0,105.0,196.0,210.85,0.82,0.42,89.66,Good
,76.0,242.0,,,,,
99.0,210.0,119.0,130.81,0.55,0.61,166.44,Medium
7.0,88.0,191.0,213.59,0.93,0.39,75.52,Medium
149.0,177.0,6.0,69.82,0.93,0.36,149.13,Medium
244.0,24.0,248.0,298.93,0.94,0.53,115.32,Good
15.0,61.0,,,,,,
194.0,101.0,,,,,,
182.0,22.0,152.0,311.25,0.78,0.4,84.66,Medium
120.0,150.0,143.0,166.0,0.13,0.53,140.23,Medium
30.0,184.0,213.0,189.51,0.75,0.48,141.26,Good
249.0,2.0,223.0,306.32,0.98,0.49,101.05,Medium
210.0,0.0,188.0,306.29,1.0,0.41,84.22,Medium
215.0,195.0,79.0,51.18,0.63,0.58,187.76,Medium
61.0,10.0,82.0,282.5,0.78,0.18,33.46,Medium
155.0,98.0,59.0,24.38,0.45,0.42,110.6,Bad
197.0,138.0,38.0,37.74,0.68,0.46,144.24,Medium
150.0,66.0,94.0,340.0,0.39,0.42,94.31,Bad
,250.0,131.0,,,,,
182.0,131.0,41.0,38.3,0.63,0.44,135.99,Medium
176.0,181.0,243.0,235.52,0.74,0.82,186.57,Good
134.0,33.0,202.0,275.86,0.72,0.46,82.47,Good
71.0,31.0,239.0,251.54,0.87,0.53,66.67,Good
187.0,220.0,222.0,183.43,0.35,0.8,210.36,Good
124.0,155.0,133.0,137.42,0.13,0.55,143.22,Medium
246.0,84.0,127.0,344.07,0.9,0.65,137.34,Bad
63.0,236.0,,,,,,
119.0,12.0,81.0,321.31,0.82,0.26,51.86,Medium
29.0,52.0,237.0,233.37,0.85,0.52,66.21,Good
69.0,186.0,89.0,130.26,0.46,0.5,139.96,Medium
139.0,21.0,102.0,318.81,0.74,0.31,65.52,Medium
,,192.0,,,,,
82.0,153.0,117.0,149.58,0.3,0.46,127.67,Medium
119.0,135.0,,,,,,
156.0,110.0,127.0,337.83,0.19,0.52,125.69,Bad
134.0,107.0,149.0,278.57,0.17,0.5,119.86,Good
184.0,137.0,139.0,357.45,0.25,0.63,151.28,Bad
11.0,200.0,133.0,158.73,0.9,0.41,135.85,Medium
235.0,175.0,214.0,321.0,0.6,0.8,197.39,Good
34.0,243.0,226.0,175.12,0.9,0.54,178.57,Medium
240.0,216.0,215.0,2.4,0.45,0.89,223.06,Good
26.0,149.0,203.0,198.31,0.77,0.45,118.38,Good
99.0,254.0,107.0,123.1,0.99,0.69,190.9,Medium
14.0,8.0,28.0,258.0,0.56,0.07,12.07,Bad
161.0,229.0,201.0,155.29,0.57,0.76,205.48,Good
128.0,186.0,36.0,83.2,0.68,0.44,151.56,Medium
134.0,242.0,22.0,89.45,0.89,0.52,184.63,Medium
241.0,242.0,215.0,62.22,0.51,0.9,238.62,Good
78.0,101.0,246.0,231.79,0.9,0.64,110.65,Good
84.0,40.0,147.0,264.67,0.57,0.37,65.35,Medium
213.0,21.0,62.0,347.19,0.82,0.46,83.08,Bad
5.0,205.0,220.0,184.19,0.96,0.44,146.91,Good
,171.0,129.0,,,,,
